time,side,entry,h3,h6,h12,h30,symbol,mode
2025-10-05 04:00:00,1,124692.5,-0.01717825851594923,-0.010907632776630538,-0.008544218778194335,-0.03052629468492485,BTCUSDT,fixed
2026-01-15 00:00:00,1,95943.1,0.008069366113873766,-0.006498643466804843,-0.006451740667124617,-0.03696149071689381,BTCUSDT,fixed
2026-02-06 00:00:00,-1,64138.1,0.06921626926896818,0.1052276260132432,0.07681237828997123,0.06245117956409696,BTCUSDT,fixed
2026-02-21 20:00:00,1,67933.2,0.0036830297998622363,-0.0047046215988646445,-0.04868606219050475,-0.007140838352970191,BTCUSDT,fixed
2026-03-17 00:00:00,1,74424.9,-0.007341628944076417,-0.00013705090634985595,-0.04359965549164313,-0.06876462044288922,BTCUSDT,fixed
2026-04-11 20:00:00,1,73013.4,-0.021617949581857476,-0.031531198382762526,0.018784223169993508,0.02867144935039323,BTCUSDT,fixed
2026-04-15 00:00:00,1,74296.8,-0.0067203432718502265,0.0074713850394632075,0.003849425547264529,0.003998826328993843,BTCUSDT,fixed
2026-04-15 16:00:00,1,74957.7,-0.0038688486973319502,0.004693313695591117,0.03190466089541166,0.017273742390708335,BTCUSDT,fixed
2026-04-17 16:00:00,1,77349.2,-0.005148081686688344,-0.022560026477326245,-0.031431482161418556,0.01864401958908446,BTCUSDT,fixed
2026-04-22 04:00:00,1,77979.7,0.010407836911401347,0.00037702119910698606,-0.004606327031265844,-0.0054244886810285164,BTCUSDT,fixed
2026-05-05 12:00:00,1,81488.7,0.0005792214135211804,0.0020579540476164393,-0.01996841279833883,-0.001315519820539457,BTCUSDT,fixed
2026-05-06 08:00:00,1,82485.3,-0.013278729664558453,-0.020093277226366446,-0.02792618806017555,-0.01598102934704726,BTCUSDT,fixed
2026-05-06 16:00:00,1,81416.5,0.000779940184115091,-0.016131865162467007,-0.015581608150682102,0.0061572285716040565,BTCUSDT,fixed
2026-06-05 16:00:00,-1,60267.4,0.011744326119925486,0.0049197410208503545,0.017195034131221698,0.02723362879433977,BTCUSDT,fixed
2026-07-11 00:00:00,1,64117.2,0.0003415620145608145,0.001321018385082473,-0.02085399861503623,0.0074207856862120725,BTCUSDT,fixed
2026-07-16 00:00:00,1,64593.0,0.001311287600823663,-0.01633303918381246,-0.009343117675289947,0.01465329060424514,BTCUSDT,fixed
2024-03-23 20:00:00,-1,64020.4,0.02111045854133997,0.050616678433749174,0.09216124860200825,0.10650355199280237,BTCUSDT,rolling q86/q14
2024-04-13 00:00:00,-1,67188.5,0.007362867157326036,-0.05596195777551216,-0.03096512051913647,-0.07791363105293314,BTCUSDT,rolling q86/q14
2024-04-15 16:00:00,-1,63269.9,0.0034471367901640626,-0.009151270983516646,-0.03592229480369025,0.024733720141805193,BTCUSDT,rolling q86/q14
2024-04-26 00:00:00,-1,64359.6,-0.013648313538306645,-0.02039167428013855,-0.005744286788606501,-0.06441307901229965,BTCUSDT,rolling q86/q14
2024-05-08 20:00:00,-1,61157.9,-0.0020422545574652062,0.030937949144754784,-0.0062117894826343445,0.028684765173428106,BTCUSDT,rolling q86/q14
2024-06-18 12:00:00,-1,64676.7,0.010827701475183638,0.0033752495102563618,0.0018182745872934447,-0.009352672600797418,BTCUSDT,rolling q86/q14
2024-06-21 12:00:00,-1,63717.0,0.00910589010782048,0.00888773796631992,0.005568372647801967,-0.03552741026727557,BTCUSDT,rolling q86/q14
2024-06-22 16:00:00,-1,64270.9,0.0018530937018153004,-0.002212509860605727,-0.07745496017637843,-0.04395457353172272,BTCUSDT,rolling q86/q14
2024-06-24 00:00:00,-1,62840.0,-0.03209261616804582,-0.02496658179503508,-0.014793125397835727,-0.03309993634627628,BTCUSDT,rolling q86/q14
2024-07-04 00:00:00,-1,59092.4,-0.01615943843878398,-0.06562095971732418,-0.04575884546912967,-0.03304824309048204,BTCUSDT,rolling q86/q14
2024-07-21 00:00:00,1,67145.8,-0.0002219051675608208,0.010447414432473767,0.004341299083487016,-0.001962892690235307,BTCUSDT,rolling q86/q14
2024-07-21 20:00:00,1,68138.0,-0.009670081305585665,-0.00937509172561568,-0.03260588805072051,-0.003749743168276143,BTCUSDT,rolling q86/q14
2024-08-04 04:00:00,-1,60344.6,-0.018405955131030716,-0.1275839097450311,-0.0723445014135482,0.008277459789276964,BTCUSDT,rolling q86/q14
2024-08-06 08:00:00,-1,55188.0,0.014555700514604641,0.03170979198376456,0.03813147785750526,0.09874429223744285,BTCUSDT,rolling q86/q14
2024-08-12 04:00:00,-1,58640.1,0.006580820974043444,0.00970325766838731,0.0383218991782075,0.009921538332983815,BTCUSDT,rolling q86/q14
2024-09-07 00:00:00,-1,53789.3,0.01779907899898303,0.010823714010035346,0.02408843394504112,0.08196053862013453,BTCUSDT,rolling q86/q14
2024-09-07 16:00:00,-1,54375.1,0.0006694240562317155,-0.0013572388832387983,0.04937921953246982,0.07340124431955086,BTCUSDT,rolling q86/q14
2024-09-20 04:00:00,1,63494.5,-0.01137893833324144,-0.006841537456000135,-0.009218121254596867,0.0050461063556686,BTCUSDT,rolling q86/q14
2024-09-20 20:00:00,1,63175.8,-0.0018646380417818298,0.0022920168798812313,0.006057699308912534,-0.0009101586366931924,BTCUSDT,rolling q86/q14
2024-09-27 20:00:00,1,65749.5,0.00018251089361887018,0.0011133164510757076,-0.002757435417759857,-0.077974737450475,BTCUSDT,rolling q86/q14
2024-11-10 08:00:00,1,79926.7,0.006045539225315144,0.02805070145520827,0.09136871658657242,0.12331673896207396,BTCUSDT,rolling q86/q14
2024-11-11 00:00:00,1,81662.3,0.03002364616230513,0.07938424462695748,0.06779137986561734,0.11785854672229412,BTCUSDT,rolling q86/q14
2024-11-21 04:00:00,1,96950.0,0.009711191335740166,0.023750386797318335,0.017024239298607524,-0.032056730273336664,BTCUSDT,rolling q86/q14
2024-11-21 20:00:00,1,98366.8,0.005725509013203567,0.005639097744360777,-0.006518459480231109,-0.06450652049268657,BTCUSDT,rolling q86/q14
2024-12-30 12:00:00,-1,92081.5,0.004343977889152528,0.03592252515434691,0.025286295292756833,0.06018581365420861,BTCUSDT,rolling q86/q14
2025-02-09 20:00:00,-1,96423.6,0.012483458406448156,0.009910436864004168,-0.007178740474323875,0.01059491659718148,BTCUSDT,rolling q86/q14
2025-02-12 12:00:00,-1,95762.0,0.017766963931413304,0.0018921910569953404,0.011742653662204283,-0.0016342599360915644,BTCUSDT,rolling q86/q14
2025-02-25 00:00:00,-1,92125.3,-0.05338924269446066,-0.035533127164850464,-0.07545484248083867,-0.06852949189853386,BTCUSDT,rolling q86/q14
2025-02-28 00:00:00,-1,80429.2,0.04375152307868291,0.06030023921660299,0.06692594231945614,0.0793803742919239,BTCUSDT,rolling q86/q14
2025-03-05 04:00:00,-1,87573.9,0.02440567337985411,0.04267824089140704,0.008391769693938622,-0.06047692291881479,BTCUSDT,rolling q86/q14
2025-03-08 12:00:00,-1,86360.0,-0.003275822139879536,-0.03855488652153782,-0.073532885595183,-0.06188050023158875,BTCUSDT,rolling q86/q14
2025-03-09 12:00:00,-1,83030.4,-0.012408708135815183,-0.03638065094230547,-0.022156944926195687,0.020013151809457952,BTCUSDT,rolling q86/q14
2025-04-07 00:00:00,-1,77669.5,0.009979464268470961,0.028322571923341977,-0.033856275629429944,0.06786190203361686,BTCUSDT,rolling q86/q14
2025-04-08 16:00:00,-1,76832.0,0.010663525614327485,0.0710563306955434,0.036171126613910864,0.09264369012911278,BTCUSDT,rolling q86/q14
2025-04-22 08:00:00,1,88572.8,0.054555123017449914,0.05478431301708864,0.04518768741645274,0.059818589905704656,BTCUSDT,rolling q86/q14
2025-04-24 20:00:00,1,93931.5,0.0071403096937661115,0.007029590712380962,0.006858189212351595,0.002859530615395345,BTCUSDT,rolling q86/q14
2025-05-02 20:00:00,1,96831.2,-0.009661142276456314,-0.010615380166723032,-0.026861176976015977,0.0016234436834408061,BTCUSDT,rolling q86/q14
2025-05-10 00:00:00,1,103179.3,-0.000743366159685066,0.007448199396584476,0.008574394282574005,-0.004587160409113111,BTCUSDT,rolling q86/q14
2025-05-21 12:00:00,1,108936.6,0.025880190863309283,0.021245384930317135,-0.00040482262159835525,0.009423830007545542,BTCUSDT,rolling q86/q14
2025-05-21 20:00:00,1,109609.6,0.012174116135812874,0.018730111231133106,-0.021330248445391664,-0.0020326686713573183,BTCUSDT,rolling q86/q14
2025-06-06 00:00:00,-1,102445.0,0.025285763092391056,0.02320659866269703,0.029201034701547224,0.07046805603006501,BTCUSDT,rolling q86/q14
2025-07-12 00:00:00,1,117730.0,-0.00555848127070413,-0.00015628981567994416,0.02550921600271816,0.0030646394292024315,BTCUSDT,rolling q86/q14
2025-07-14 04:00:00,1,122731.0,-0.02290130447890104,-0.048511785938352925,-0.037071318574769196,-0.037448566376872994,BTCUSDT,rolling q86/q14
2025-08-03 00:00:00,-1,113550.9,0.003112260669003941,0.008537140612712157,0.005847597861399656,0.027664245725925518,BTCUSDT,rolling q86/q14
2025-08-25 00:00:00,-1,112867.8,-0.006428760018357793,-0.026958087248976192,-0.013236724734601024,-0.03986788083049375,BTCUSDT,rolling q86/q14
2025-08-29 20:00:00,-1,108332.4,0.0028264858897246725,0.0039286492314396515,-0.0011446252460021178,0.030713803072764945,BTCUSDT,rolling q86/q14
2025-08-30 12:00:00,-1,108809.8,0.0033609105062226696,-0.000474221991033974,-0.000660786068901964,0.005865280517012295,BTCUSDT,rolling q86/q14
2025-09-26 00:00:00,-1,109537.5,-0.005126098368138821,-0.00030765719502445776,-0.001279926965651046,0.041979230857012384,BTCUSDT,rolling q86/q14
2025-09-26 16:00:00,-1,109115.8,0.002191250029784708,0.0023241363762167566,0.010684978710690851,0.0756828983520259,BTCUSDT,rolling q86/q14
2025-10-11 00:00:00,-1,112261.6,-0.004607096282255085,-0.014415436801185844,0.022375415992645697,-0.008766131963200308,BTCUSDT,rolling q86/q14
2025-10-17 00:00:00,-1,109121.9,-0.02173624176265254,-0.019217040759004433,-0.01741172028712845,-0.008686615610615234,BTCUSDT,rolling q86/q14
2025-11-05 00:00:00,-1,102094.8,0.01541116687627575,0.014726509087632289,-0.002266520919772641,0.038158652546456784,BTCUSDT,rolling q86/q14
2025-11-12 12:00:00,-1,102124.9,-0.00036132226322860284,-0.007705270702835443,-0.05260421307634078,-0.08038294284743475,BTCUSDT,rolling q86/q14
2025-11-15 00:00:00,-1,96388.5,-0.0017263470227256716,-0.006292244406749803,-0.00950839571110662,-0.04133065666547364,BTCUSDT,rolling q86/q14
2025-11-15 08:00:00,-1,95657.3,-0.0010129911674280345,-0.0007244611754669839,-0.00133079231799349,-0.03935507274405614,BTCUSDT,rolling q86/q14
2025-11-17 16:00:00,-1,91656.2,-0.013059672995389238,0.01622257959636131,-0.030531486140599307,-0.07734774079658546,BTCUSDT,rolling q86/q14
2025-11-19 12:00:00,-1,89901.0,0.0278495233645899,-0.0007285792149142045,-0.07781893416091035,-0.03703963248462194,BTCUSDT,rolling q86/q14
2025-11-21 00:00:00,-1,85782.4,-0.03354301115380309,-0.015951990151825912,0.005579233036147269,0.015224568209796008,BTCUSDT,rolling q86/q14
2025-11-22 08:00:00,-1,84066.2,0.007413205307245985,0.026456530686530533,0.02576897730598038,0.0864640009896962,BTCUSDT,rolling q86/q14
2026-01-15 00:00:00,1,95943.1,0.008069366113873766,-0.006498643466804843,-0.006451740667124617,-0.03696149071689381,BTCUSDT,rolling q86/q14
2026-01-29 12:00:00,-1,84897.9,-0.026584874301955663,-0.024120737968783557,-0.042748996147136564,-0.08013979144360461,BTCUSDT,rolling q86/q14
2026-01-30 00:00:00,-1,82640.9,0.0025314341929965067,0.016294595049182847,-0.04615874222086147,-0.07235884410745752,BTCUSDT,rolling q86/q14
2026-02-01 20:00:00,-1,76931.6,0.01019607027541336,0.022889163880641883,-0.015587872863686902,-0.08302310104040478,BTCUSDT,rolling q86/q14
2026-02-04 20:00:00,-1,73137.5,-0.03908254999145433,-0.1404122372244061,-0.03545376858656635,-0.04138642967014172,BTCUSDT,rolling q86/q14
2026-02-21 20:00:00,1,67933.2,0.0036830297998622363,-0.0047046215988646445,-0.04868606219050475,-0.007140838352970191,BTCUSDT,rolling q86/q14
2026-03-16 04:00:00,1,73427.8,0.006823028880069915,0.010690773794121533,0.0056150395354348515,-0.037321014656574336,BTCUSDT,rolling q86/q14
2026-04-11 08:00:00,1,72868.2,0.001992638764234611,-0.019668387581962987,-0.027231357437126236,0.02278360107701305,BTCUSDT,rolling q86/q14
2026-04-11 20:00:00,1,73013.4,-0.021617949581857476,-0.031531198382762526,0.018784223169993508,0.02867144935039323,BTCUSDT,rolling q86/q14
2026-04-14 08:00:00,1,74342.4,-0.003167775051652888,-0.0025207687672175183,0.0025019369834711203,0.016344643164600603,BTCUSDT,rolling q86/q14
2026-04-14 20:00:00,1,74106.9,0.0006490623680117658,0.009032897071662882,0.013492670722969224,-0.004702666013556067,BTCUSDT,rolling q86/q14
2026-04-17 16:00:00,1,77349.2,-0.005148081686688344,-0.022560026477326245,-0.031431482161418556,0.01864401958908446,BTCUSDT,rolling q86/q14
2026-04-22 04:00:00,1,77979.7,0.010407836911401347,0.00037702119910698606,-0.004606327031265844,-0.0054244886810285164,BTCUSDT,rolling q86/q14
2026-05-04 04:00:00,1,79663.4,0.004454994388891409,0.014465865127524236,0.0209632026752562,0.006504869237316191,BTCUSDT,rolling q86/q14
2026-05-05 12:00:00,1,81488.7,0.0005792214135211804,0.0020579540476164393,-0.01996841279833883,-0.001315519820539457,BTCUSDT,rolling q86/q14
2026-05-06 08:00:00,1,82485.3,-0.013278729664558453,-0.020093277226366446,-0.02792618806017555,-0.01598102934704726,BTCUSDT,rolling q86/q14
2026-05-06 16:00:00,1,81416.5,0.000779940184115091,-0.016131865162467007,-0.015581608150682102,0.0061572285716040565,BTCUSDT,rolling q86/q14
2026-05-27 12:00:00,-1,75300.0,-0.02756440903054458,-0.031885790172642814,-0.020247011952191363,-0.055783532536520575,BTCUSDT,rolling q86/q14
2026-05-29 12:00:00,-1,73775.4,-0.003835967002550955,0.0015262540087888077,-0.002195853902520306,-0.10476120766542762,BTCUSDT,rolling q86/q14
2026-06-02 00:00:00,-1,70920.8,-0.051420739754768685,-0.07194645294469326,-0.09284441235857477,-0.13042295067173526,BTCUSDT,rolling q86/q14
2026-06-05 04:00:00,-1,63075.5,-0.0445196629436152,-0.03329819026404868,-0.011248424507138255,-0.022531727849957495,BTCUSDT,rolling q86/q14
2026-06-05 12:00:00,-1,60400.8,0.004334379677090272,0.005850915881908669,0.027663540880253246,0.03648792731222095,BTCUSDT,rolling q86/q14
2026-07-11 00:00:00,1,64117.2,0.0003415620145608145,0.001321018385082473,-0.02085399861503623,0.0074207856862120725,BTCUSDT,rolling q86/q14
2026-07-16 00:00:00,1,64593.0,0.001311287600823663,-0.01633303918381246,-0.009343117675289947,0.01465329060424514,BTCUSDT,rolling q86/q14
2024-04-14 00:00:00,-1,63428.5,0.011584697730515403,0.0264786334218845,-0.0077394231299809935,-0.0263509305753723,BTCUSDT,rolling range 80/20
2024-06-24 04:00:00,-1,62433.6,-0.050306245355065116,-0.028393365111094027,-0.01166519310115055,-0.022164347402680584,BTCUSDT,rolling range 80/20
2024-07-05 00:00:00,-1,55214.7,0.025768500055239008,0.021257020322486664,0.04943067697551573,0.053299211985214034,BTCUSDT,rolling range 80/20
2024-07-21 00:00:00,1,67145.8,-0.0002219051675608208,0.010447414432473767,0.004341299083487016,-0.001962892690235307,BTCUSDT,rolling range 80/20
2024-07-21 20:00:00,1,68138.0,-0.009670081305585665,-0.00937509172561568,-0.03260588805072051,-0.003749743168276143,BTCUSDT,rolling range 80/20
2024-08-05 00:00:00,-1,53864.0,0.007903237784048667,0.032936655279964366,0.055007054804693256,0.12152829347987515,BTCUSDT,rolling range 80/20
2024-09-21 00:00:00,1,62865.0,0.004479440069991236,0.003560009544261611,0.023146424878708327,0.009830589358148512,BTCUSDT,rolling range 80/20
2024-09-28 04:00:00,1,65790.0,-0.001372549019607927,-0.005367077063383463,-0.019015047879616942,-0.07435020519835844,BTCUSDT,rolling range 80/20
2024-11-08 00:00:00,1,75900.4,0.006889291756038363,0.005661366738515472,0.017175140051962856,0.14885165295571579,BTCUSDT,rolling range 80/20
2024-11-10 08:00:00,1,79926.7,0.006045539225315144,0.02805070145520827,0.09136871658657242,0.12331673896207396,BTCUSDT,rolling range 80/20
2024-11-11 00:00:00,1,81662.3,0.03002364616230513,0.07938424462695748,0.06779137986561734,0.11785854672229412,BTCUSDT,rolling range 80/20
2024-11-11 08:00:00,1,82168.7,0.07983940356851216,0.06159036226689718,0.06744660679796555,0.11039970207633809,BTCUSDT,rolling range 80/20
2024-11-11 16:00:00,1,86180.9,0.03381955862609942,0.029960234808408925,0.046853769222646946,0.057971081759415455,BTCUSDT,rolling range 80/20
2024-11-21 04:00:00,1,96950.0,0.009711191335740166,0.023750386797318335,0.017024239298607524,-0.032056730273336664,BTCUSDT,rolling range 80/20
2024-11-21 20:00:00,1,98366.8,0.005725509013203567,0.005639097744360777,-0.006518459480231109,-0.06450652049268657,BTCUSDT,rolling range 80/20
2024-11-22 04:00:00,1,99252.6,-0.0014105423938516326,-0.006570104964504719,-0.007682418395084878,-0.05643479364772308,BTCUSDT,rolling range 80/20
2025-02-26 12:00:00,-1,87536.5,-0.02698874183911859,-0.02357416620495456,-0.04099318569967947,0.028251072409794853,BTCUSDT,rolling range 80/20
2025-02-28 04:00:00,-1,79159.9,0.0661117560785196,0.07007714764672524,0.08882653970002496,0.10629119036279744,BTCUSDT,rolling range 80/20
2025-05-10 00:00:00,1,103179.3,-0.000743366159685066,0.007448199396584476,0.008574394282574005,-0.004587160409113111,BTCUSDT,rolling range 80/20
2025-06-06 00:00:00,-1,102445.0,0.025285763092391056,0.02320659866269703,0.029201034701547224,0.07046805603006501,BTCUSDT,rolling range 80/20
2025-07-13 00:00:00,1,117711.6,0.007637310171639822,0.025669517702588296,-0.0042680585430833196,0.02124854304928303,BTCUSDT,rolling range 80/20
2025-10-17 08:00:00,-1,105610.5,0.007272004204127436,0.014586617807888391,0.020074708480690928,0.017907310352663686,BTCUSDT,rolling range 80/20
2025-11-05 00:00:00,-1,102094.8,0.01541116687627575,0.014726509087632289,-0.002266520919772641,0.038158652546456784,BTCUSDT,rolling range 80/20
2025-11-21 04:00:00,-1,84006.7,0.0019093715144149481,0.0063173532587281755,0.02053883797363798,0.04629987846207495,BTCUSDT,rolling range 80/20
2026-01-30 08:00:00,-1,83104.7,0.013316936346560393,-0.001462011173856581,-0.05285621631508197,-0.08564016234942173,BTCUSDT,rolling range 80/20
2026-01-31 16:00:00,-1,77707.9,0.007887228968998183,-0.0072772523771714726,0.007607978082022626,-0.16047789220915754,BTCUSDT,rolling range 80/20
2026-02-02 04:00:00,-1,76612.6,0.022013350284417976,0.027898805157376083,-0.0017451437492006505,-0.11175837917000608,BTCUSDT,rolling range 80/20
2026-02-05 12:00:00,-1,67452.0,-0.04912975152701182,0.016685939631145175,0.02475982921188402,0.0266767479096246,BTCUSDT,rolling range 80/20
2026-04-14 08:00:00,1,74342.4,-0.003167775051652888,-0.0025207687672175183,0.0025019369834711203,0.016344643164600603,BTCUSDT,rolling range 80/20
2026-04-15 00:00:00,1,74296.8,-0.0067203432718502265,0.0074713850394632075,0.003849425547264529,0.003998826328993843,BTCUSDT,rolling range 80/20
2026-04-15 20:00:00,1,74776.3,-0.0033152215340958024,0.0044198496047545,0.030147252538571756,0.013557771646898864,BTCUSDT,rolling range 80/20
2026-04-22 04:00:00,1,77979.7,0.010407836911401347,0.00037702119910698606,-0.004606327031265844,-0.0054244886810285164,BTCUSDT,rolling range 80/20
2026-05-10 08:00:00,1,80782.1,0.017276104483542554,0.0047659072987704665,-0.00048773181187422576,-0.0024770338973609807,BTCUSDT,rolling range 80/20
2026-06-03 00:00:00,-1,65818.3,0.003468640180618543,-0.022518053489683054,-0.04737740111792621,-0.04127575461535782,BTCUSDT,rolling range 80/20
2026-06-05 16:00:00,-1,60267.4,0.011744326119925486,0.0049197410208503545,0.017195034131221698,0.02723362879433977,BTCUSDT,rolling range 80/20
2026-06-21 00:00:00,1,64398.8,-0.003083908395808743,-0.007200444728783784,-0.005615011459841002,-0.06807269700677654,BTCUSDT,rolling range 80/20
2026-06-21 08:00:00,1,64149.8,-0.013446651431493262,0.007395190631926951,-0.02605464085624587,-0.07416079239529982,BTCUSDT,rolling range 80/20
2026-06-21 16:00:00,1,64173.7,0.00022283271807621574,0.00431485172274626,-0.028173535264446325,-0.06940226292079144,BTCUSDT,rolling range 80/20
2026-07-10 20:00:00,1,64129.5,0.0007266546597120005,-0.005401570260176736,-0.005919272721602309,0.009229761654153013,BTCUSDT,rolling range 80/20
2026-07-15 12:00:00,1,65391.5,-0.01221106718763143,-0.010915791807803776,-0.02995955131783179,0.0027312418280664996,BTCUSDT,rolling range 80/20
2026-07-15 20:00:00,1,64721.4,-0.007645075662763845,-0.014219408109218956,-0.012538356710454335,0.007776407803292251,BTCUSDT,rolling range 80/20
