open_time,oos,ins
2023-02-22,-0.010837076312992905,-0.0011479702512364092
2023-02-23,-0.0023835956317735992,-0.00032052768427302044
2023-02-24,-0.033867534383792246,-0.009198467994677904
2023-02-25,-0.004545462228398353,-0.006964469942674985
2023-02-26,0.005815649002129241,-0.00010833333333333333
2023-02-27,0.0012091415558859848,0.0007632779094822529
2023-02-28,-0.0074653901974286755,-0.012234250664012134
2023-03-01,0.004193620089317717,0.000392489790709534
2023-03-02,-0.0018296673770549293,-0.005253954409797259
2023-03-03,-0.0038622700098764483,-0.011626631567401558
2023-03-04,-0.002808877199694742,-5.4166666666666664e-05
2023-03-05,0.0013890980092032324,0.0
2023-03-06,0.00014577844920135049,0.0
2023-03-07,-0.0019599069198958157,0.0
2023-03-08,-0.003951255321442556,0.0
2023-03-09,-2.452830188679245e-05,-0.003997925240054865
2023-03-10,0.0,-5.4166666666666664e-05
2023-03-11,-0.0005981475584709192,0.0
2023-03-12,0.0011643731560993067,0.0
2023-03-13,0.00326098403427483,0.0
2023-03-14,0.003698306630455757,0.009918994476429938
2023-03-15,-0.0234274503041757,-0.022288297317453864
2023-03-16,0.005098827473713565,0.016708517882853605
2023-03-17,0.058407947722154664,0.06158974155678338
2023-03-18,-0.027428794865982927,-0.029632947645604157
2023-03-19,0.02852069661856413,0.02096689040929602
2023-03-20,-0.04862888421067682,-0.03857442438670877
2023-03-21,0.03231862733311383,0.049052968161490504
2023-03-22,-0.048340793228113084,-0.03182623056013953
2023-03-23,0.04612136644072727,0.02632497339418775
2023-03-24,-0.03889977287411784,-0.03838034320240209
2023-03-25,-0.016641557912820293,-0.007653555470703631
2023-03-26,0.01649708774205456,0.013120967492770672
2023-03-27,-0.037267010687885294,-0.010719074574605143
2023-03-28,0.010890763266624732,0.012196905055271937
2023-03-29,0.02449620440444363,0.01124815534843954
2023-03-30,-0.01559930169217525,-0.01057185124229157
2023-03-31,0.025909157954124278,0.016551300978331678
2023-04-01,0.0069074844177433314,-0.005419487265822085
2023-04-02,-0.02560293730216854,-0.016892889013042825
2023-04-03,0.006752595694721898,0.01988302655224887
2023-04-04,0.02324925785031901,0.00994618897072878
2023-04-05,0.007709422285702102,0.004653757943779445
2023-04-06,-0.008652092532943044,-0.01304347542351169
2023-04-07,-0.006277527960720751,-0.010462961286303805
2023-04-08,-0.005412169082884156,-0.007183052940485453
2023-04-09,0.005931155185955356,0.0040343003535405425
2023-04-10,0.018153920211795963,0.012731838057886916
2023-04-11,-0.004560744248491655,-0.00895218794891719
2023-04-12,-0.003944975511251766,-0.006476774124371568
2023-04-13,0.021443631379210706,0.03031197382863341
2023-04-14,0.028470511825892875,0.05344055282982944
2023-04-15,0.003360123726183291,9.970499154815125e-05
2023-04-16,0.02493470762991124,0.01275286050094938
2023-04-17,-0.01925030135946396,-0.011734200265526304
2023-04-18,0.02179914157622623,0.020440872624530884
2023-04-19,-0.08130697135055077,-0.0764597737850807
2023-04-20,-0.020537951509801117,-0.01918875134611909
2023-04-21,-0.01570979881666591,-0.018991053531147526
2023-04-22,0.00289384806922777,-0.0005899510470492371
2023-04-23,-0.0034845472578764,-0.006550780367621177
2023-04-24,-0.0011115314322012358,-5e-05
2023-04-25,0.0001326818843356203,0.0
2023-04-26,-0.0002937651243476483,-0.0017885803262796382
2023-04-27,-5.855855855855855e-06,-5e-05
2023-04-28,-0.00033679563035250254,0.0
2023-04-29,-0.00010201581240691457,0.0
2023-04-30,-0.0019624006429640986,0.0
2023-05-01,-0.0038455738092829177,0.0
2023-05-02,0.0010892518128671677,0.0
2023-05-03,-0.00021737828936764896,0.0
2023-05-04,-0.001939000488830304,0.0
2023-05-05,0.001473661351894474,0.0
2023-05-06,-0.011111352209481621,0.0
2023-05-07,-0.0021218892215016188,0.0
2023-05-08,-0.004872780983110928,0.0
2023-05-09,-0.00013118642821335972,0.0
2023-05-10,-0.0005698997549786401,0.0
2023-05-11,-0.0008171615226056288,0.0
2023-05-12,0.0023086785195544244,0.0
2023-05-13,-0.0002872610516006568,0.0
2023-05-14,0.00043496262818325856,0.0015732013323217799
2023-05-15,-0.0002862681247130583,0.006279842225451526
2023-05-16,-0.0006334512067049332,0.0026233257875872412
2023-05-17,0.005421640500039413,0.00551268739097695
2023-05-18,-0.01251811107493575,-0.011497191940112738
2023-05-19,0.0029324832109558097,0.0036584981915597898
2023-05-20,0.0006084848012574397,-0.0008309470969921257
2023-05-21,-0.02300029768980234,-0.01891205457587867
2023-05-22,0.010373156316192513,0.0007394578271072497
2023-05-23,0.0146326657406013,0.014177367479977146
2023-05-24,-0.024999063406891356,-0.031871396412747735
2023-05-25,-0.0028281166665301396,6.960822233884997e-05
2023-05-26,0.005116766019343477,0.00891473409872052
2023-05-27,0.008718956384551039,0.008857131249857611
2023-05-28,0.02826184097531765,0.02585355144899904
2023-05-29,-0.010936786858118512,-0.014205958444314848
2023-05-30,0.0030469450320938295,-0.0038971695286433893
2023-05-31,-0.03022924754934204,-0.024740962327258233
2023-06-01,-0.003801764963602719,-0.008420037854120972
2023-06-02,0.023933686897839992,0.033954686468958606
2023-06-03,-0.0031794809738611377,-0.005658248021330421
2023-06-04,0.0052938692392288005,0.001714756384700154
2023-06-05,-0.0864445328708607,-0.08366627457135913
2023-06-06,0.021208651784550343,0.037608999329113546
2023-06-07,-0.026522225718459108,-0.04490459700129104
2023-06-08,0.0008297707452669643,-0.0021661307220057252
2023-06-09,-0.002860623793130238,0.0022635006798005512
2023-06-10,-0.010580017143840223,-0.04811097434610951
2023-06-11,-0.0005588967857500669,0.00046011046411979827
2023-06-12,0.00012101812169949137,-0.0005683692702050702
2023-06-13,0.0005761643857277255,0.0008847600088476015
2023-06-14,-6.677016041531028e-05,-0.00216739367502726
2023-06-15,-6.447887055446222e-05,0.0008260845006778095
2023-06-16,-1.4120943053060126e-05,0.0048012598951945595
2023-06-17,3.424416098212553e-06,0.0022261337751087185
2023-06-18,-0.001105692269049479,-0.007278139232167991
2023-06-19,0.0025950221021485095,0.007590947680934462
2023-06-20,0.016042338504838993,0.03228862623453993
2023-06-21,0.034735276989781426,0.06137478173191528
2023-06-22,-0.015933709905172733,-0.0041050005764626946
2023-06-23,0.05012673382805627,0.028585274157475835
2023-06-24,0.00027881769439895283,-0.031185472875354253
2023-06-25,0.021530760370619993,0.01720976494077507
2023-06-26,-0.024789267748866122,-0.023816650786845237
2023-06-27,0.019164223428777112,0.022014080457853205
2023-06-28,-0.06587523070323802,-0.05692086323827842
2023-06-29,0.018018673499381972,0.028416241066857403
2023-06-30,0.06012412247068427,0.047008902625651106
2023-07-01,0.025741907363375248,0.007771838901306401
2023-07-02,0.0008639676554177945,0.00020825472030314846
2023-07-03,0.02066111273012612,0.02073033907434172
2023-07-04,-0.01264551476755566,-0.019518142228227148
2023-07-05,-0.03189717433820882,-0.028730236040276632
2023-07-06,-0.03658998060147885,-0.034861779789601914
2023-07-07,0.014167008176495969,0.020916909335394425
2023-07-08,-0.0023224258341074193,-0.00011828057505282072
2023-07-09,-0.007348478812224122,-0.0036424044322872816
2023-07-10,0.004539290018963432,0.0008820480784194369
2023-07-11,0.0027433028263634013,0.0027622979639476157
2023-07-12,0.000673302006226714,-0.0017093242205879395
2023-07-13,0.03569375833026381,0.02299076399308679
2023-07-14,-0.02288137745534064,-0.009125678796440207
2023-07-15,0.004502661611441141,0.009694169642815748
2023-07-16,-0.021892924848514024,-0.013234807997927492
2023-07-17,0.016897993360295616,0.007092601451365824
2023-07-18,-0.024748817862180875,-0.015407084826688509
2023-07-19,-6.855098970173743e-05,0.014761220352506219
2023-07-20,0.006412074034435804,-0.0077692343787069545
2023-07-21,0.0006608737092215646,1.5802786505201497e-05
2023-07-22,-0.00789003952667971,-0.005730930715476021
2023-07-23,0.004572886966084548,0.004270628079124895
2023-07-24,-0.025450728589729698,-0.020918443631484603
2023-07-25,-0.0005820347525610416,0.0035523888607623313
2023-07-26,0.00524715731040023,-0.0008596414027169352
2023-07-27,0.0002756293497511745,-0.005399086910414788
2023-07-28,0.0029078332534330908,0.005410270037598389
2023-07-29,-0.00013510892346858025,0.007883992854217307
2023-07-30,-0.005454422183953714,-0.0044331793450149886
2023-07-31,-0.0010089114855659834,0.000973519883390989
2023-08-01,0.0029922762299528457,0.005527458861103877
2023-08-02,-0.008627898065766451,-0.008272716396257306
2023-08-03,-0.004416120753266539,0.002781045589749338
2023-08-04,-0.002555438650890363,-0.0016542631099859782
2023-08-05,-0.0028796745209206686,0.0076477152456825796
2023-08-06,0.0037413564007720236,-0.0031754352182771363
2023-08-07,-0.0017468240537823266,-0.0009540013646965021
2023-08-08,0.003487123377311013,0.0007414766931875937
2023-08-09,-0.0007949755737605594,-0.004177881621278699
2023-08-10,-0.002839281232746805,0.0007570157197591937
2023-08-11,0.006851843659822675,0.0032132352208947964
2023-08-12,0.005307803654127503,0.008315094277039617
2023-08-13,0.0007029247182674685,-0.003809070609048534
2023-08-14,0.00591162784420311,0.005968536111307592
2023-08-15,-0.03722849405809149,-0.03635837876488938
2023-08-16,-0.017889900989795735,-0.02554001890420291
2023-08-17,-0.01236180243017361,-0.01504216492900343
2023-08-18,0.0008156275279677267,0.00039880569301902494
2023-08-19,0.0007303037193456454,0.002650261310246527
2023-08-20,-0.00037240229651505717,-0.0012549255829129346
2023-08-21,-0.0012163792909160869,-0.0008741932995654715
2023-08-22,-0.00012704560776209025,-0.0013595837582032607
2023-08-23,0.0032649182716208303,0.0032743766606725924
2023-08-24,-0.0015644892757990549,-0.002369588780615197
2023-08-25,-0.0023106130788671363,-0.003664862288913111
2023-08-26,-0.0005800966520743652,-0.002199694806967861
2023-08-27,-0.0005381552150941132,0.0054248318406891335
2023-08-28,-0.0028254477232682942,-0.006580110907210019
2023-08-29,0.014404328677868686,0.010898688808681169
2023-08-30,-0.010358495213136719,-0.004077275763275652
2023-08-31,-0.02920850223038441,-0.02205508223370984
2023-09-01,-0.010133094429070974,-0.004589994714880941
2023-09-02,0.00025801302210524355,-0.0016468394122321043
2023-09-03,-1.7518634072393214e-05,0.0007259591974344446
2023-09-04,-0.002320872240401143,0.002776030000691493
2023-09-05,0.011761294416437456,-0.0030910643667678506
2023-09-06,0.007825370627099718,0.011879816536782719
2023-09-07,0.01689632692520661,0.0023142387344102355
2023-09-08,-0.003571556684030122,-0.009828036009443748
2023-09-09,-0.0007476136818851495,-0.0026535102192377993
2023-09-10,-0.030226111227527438,-0.030010103564436962
2023-09-11,-0.03474015274680497,-0.03029934122235885
2023-09-12,0.010039343703671438,0.0029735368924219455
2023-09-13,0.018234886634538275,0.0024331821842726573
2023-09-14,0.011989483825455503,0.004710082776611895
2023-09-15,0.02864689299140246,0.01958578336047431
2023-09-16,0.0036097436239221955,0.013849950351098437
2023-09-17,-0.035983959786622076,-0.03490345417244446
2023-09-18,0.015160566796913168,0.014417825084283421
2023-09-19,0.023860798436464385,0.01804960042219836
2023-09-20,-0.00015620480186030373,0.005096349039861138
2023-09-21,-0.018518820495726777,-0.026824007980406434
2023-09-22,0.010790945241306863,0.01870474582866292
2023-09-23,-0.0028719410325072376,-0.00990607268171613
2023-09-24,-0.015968205199400898,-0.0076221203024707035
2023-09-25,0.012025963545393698,0.011959080138425995
2023-09-26,-0.0020286624122555106,-0.006076699196506359
2023-09-27,0.005749322641521042,0.00646968412240954
2023-09-28,0.01715492529929833,0.027764118347109727
2023-09-29,0.0072218778402109406,0.015176970269025734
2023-09-30,0.00519161330536931,0.010419141378972117
2023-10-01,0.03725320801221421,0.03937099370648045
2023-10-02,-0.036740358548128,-0.03907249661229715
2023-10-03,-0.022635870267426403,-0.020254862858712183
2023-10-04,0.0004274528011989886,-0.0030357128193885833
2023-10-05,-0.013317007236616274,-0.015090469782756306
2023-10-06,0.012531484297235065,0.017298122038552455
2023-10-07,-0.002208143278463192,-0.004150344965203251
2023-10-08,0.0006416973322435891,-0.007374163356238241
2023-10-09,-0.01910949609981917,-0.03168151544153785
2023-10-10,-0.0043699960436601815,-0.005355162731302486
2023-10-11,-0.0008486582982330095,-0.003822592303774717
2023-10-12,0.000256074952372789,-0.0001368421052631579
2023-10-13,0.0010455452775718274,0.0
2023-10-14,0.001032329406083997,0.0007808802980903687
2023-10-15,0.0032658286118894464,-0.0005590030881623373
2023-10-16,0.003348602491550958,0.0005566604628855586
2023-10-17,-0.00669759088423444,-0.006213611104306314
2023-10-18,-0.004296071938115513,-0.004089297023534124
2023-10-19,-0.0044092933770457565,0.002440603128364384
2023-10-20,0.00918112103082825,0.017452239754773186
2023-10-21,0.007516216786199321,0.029554949160065198
2023-10-22,0.011047503946005354,0.02468151354681613
2023-10-23,0.053499015196503255,0.07012341274251323
2023-10-24,0.021127575978021926,0.004739847537018773
2023-10-25,0.022105956834779235,0.05486131942567066
2023-10-26,-0.0010114598771217003,0.018213023440612756
2023-10-27,-0.013468722478378275,-0.01917133469518629
2023-10-28,0.031200204553414882,0.0235200915454668
2023-10-29,0.025884834413963328,0.009620569959514194
2023-10-30,0.020601310980462785,0.016145296873317946
2023-10-31,-0.01837359057855766,-0.0038183354467964383
2023-11-01,0.04209701233031524,0.025020659688908705
2023-11-02,-0.01819351384834167,-0.04154206351740998
2023-11-03,0.013674178787488762,0.014857095271795226
2023-11-04,0.0300941621823835,0.03135770015687372
2023-11-05,0.021675194348880482,0.005534574940898651
2023-11-06,0.04158711625126531,0.03617698449046445
2023-11-07,-0.016825418245076936,-0.02380160250267658
2023-11-08,0.028689429444757088,0.013942599532756759
2023-11-09,-0.004198110495996863,0.03853921968293382
2023-11-10,0.05033312005599102,0.049782814330652146
2023-11-11,0.01376006273461454,0.011300534374153357
2023-11-12,0.015880447501395997,0.014459892898074051
2023-11-13,-0.05198831018880625,-0.01637989901569766
2023-11-14,-0.003885320094610914,0.028486510462492877
2023-11-15,0.03834673494514481,0.02750537344930144
2023-11-16,-0.02338440147779795,-0.03635131946042418
2023-11-17,-0.0007901566996699851,0.004180673673727875
2023-11-18,-0.009684645863652395,-0.002284398535080643
2023-11-19,0.010347204308792742,0.01623473017239553
2023-11-20,-0.0041850622099017755,-0.01596592593938445
2023-11-21,-0.018982695037916653,-0.026611814138830972
2023-11-22,0.007747017155940354,0.03355610747235003
2023-11-23,-0.0005028490915028062,-0.004387268348855705
2023-11-24,0.0034714408977881,0.015265225635393611
2023-11-25,0.0027431148460713,0.0014204526971820476
2023-11-26,-0.006164379752377626,-0.002029321815245033
2023-11-27,-0.008081682659114815,-0.009867747863444437
2023-11-28,0.0032813707397418967,0.015304056939860039
2023-11-29,-0.003832846364535622,-0.011154092755400885
2023-11-30,-0.001425816986378708,-0.0027425357988499284
2023-12-01,0.007800416832969302,0.0021558665848780403
2023-12-02,0.011754797316477618,0.005460004883275624
2023-12-03,0.00695843129566268,0.0026822576788846737
2023-12-04,0.03739514348016187,0.027126646666288168
2023-12-05,0.012778411298731897,0.04584123022775093
2023-12-06,-0.021815082938891617,-0.02378167921228942
2023-12-07,0.015516135609219463,0.03535692458289321
2023-12-08,0.03003146536954,0.0247998471096944
2023-12-09,-0.004778616824685148,-0.02509868585459816
2023-12-10,0.014792085205202334,0.0248005873622766
2023-12-11,-0.05552489364527952,-0.03778791615388634
2023-12-12,0.014331675810427508,0.02407631420478184
2023-12-13,0.012357481121410434,0.0036659750793873857
2023-12-14,0.010634911250324109,0.06354825764400615
2023-12-15,-0.020187671891434833,-0.0279686128724143
2023-12-16,0.0094790657388436,0.007714682899907736
2023-12-17,-0.009940907508358457,-0.005836380101492088
2023-12-18,0.004902678474231662,0.003282175018453381
2023-12-19,-0.0008846164993234856,-0.013269480202115803
2023-12-20,0.011754167551409352,0.00947114425676236
2023-12-21,0.005600338915978625,0.015511532348680463
2023-12-22,0.0012018517872581947,0.013452405268199137
2023-12-23,0.012525946506349828,0.009564553444644045
2023-12-24,0.003330445692351409,-0.008830083817301729
2023-12-25,0.027955725785231214,0.03126315514744818
2023-12-26,0.005180049684007928,0.016761053537607564
2023-12-27,0.013505356602894645,0.00999953060100405
2023-12-28,-0.028608942648769363,-0.022106341674654556
2023-12-29,-0.008728711790369981,0.017294347117422577
2023-12-30,-0.0024538802330000948,-0.008647603322638133
2023-12-31,-0.0020448604314749373,-0.004742184738682227
2024-01-01,0.018252307440898168,0.03362819732738546
2024-01-02,-0.004153549600820136,-0.0009507723002575553
2024-01-03,-0.034726684612839356,0.0026095021346116826
2024-01-04,0.005452758400126161,0.00547929967807432
2024-01-05,-0.0020264357681138044,0.004346782609297767
2024-01-06,-0.004908908738689745,-0.029854088419694613
2024-01-07,-0.010467227574444871,-0.0037395842274130595
2024-01-08,0.004355965310062542,0.010609028294799748
2024-01-09,-0.00595931224055143,0.005563878271882019
2024-01-10,0.006609426361829648,0.034830198855210416
2024-01-11,0.004557512861815353,0.0034064119393582715
2024-01-12,-0.0054232761799029435,-0.019151695558367054
2024-01-13,0.004771724428031153,0.014066660688587838
2024-01-14,-0.005552503885375165,-0.015818451484997734
2024-01-15,0.007440404304484107,0.009242099433693569
2024-01-16,0.0011374697200507127,0.012087368565804958
2024-01-17,-0.0034049595452643727,-0.0054233754585242345
2024-01-18,-0.022013166340992794,-0.01646210853369358
2024-01-19,0.004347289165713872,0.00838661539211942
2024-01-20,6.431275777074461e-05,-0.01519504127548161
2024-01-21,0.001270753203309356,-0.0016671910934069527
2024-01-22,-0.014906542358872232,-0.013164550920293892
2024-01-23,-0.0014326840924468209,-0.0011774185256474708
2024-01-24,0.004108304443789154,0.0072891050432811666
2024-01-25,-0.0017633225945896279,8.530967773369725e-05
2024-01-26,0.004567099730694708,0.0002857085196847556
2024-01-27,0.00622207893695862,-0.004749203551164257
2024-01-28,-0.00847324631686296,-0.006047301732876471
2024-01-29,0.015764930636104253,0.01471537738465516
2024-01-30,-0.00989619416829559,-0.0042891503096133335
2024-01-31,-0.02320403270877778,-0.01805207220885926
2024-02-01,0.004398214986212115,0.0038348436838304464
2024-02-02,0.009998146843215696,0.010705193806767497
2024-02-03,-0.002144691110021119,-0.005886981674943362
2024-02-04,-0.015537086964493326,-0.008065600562821879
2024-02-05,0.005975472324284907,0.0005440966316571262
2024-02-06,0.000606014835622861,0.004343382681671616
2024-02-07,0.01841580031997516,0.009542507794421434
2024-02-08,0.00490282090032944,0.0028315067095870264
2024-02-09,0.028359624773293395,0.03779952960212585
2024-02-10,0.003972076407757463,0.0023134902312188462
2024-02-11,0.002657306654012585,-0.009614117164943448
2024-02-12,0.03229708791020947,0.05650969256375453
2024-02-13,0.002792306150925339,-0.0010487196350381228
2024-02-14,0.038135553725879796,0.05904526587461551
2024-02-15,0.023684557374278353,0.0052128444622045475
2024-02-16,0.0036489157673410813,-0.00016535889431070773
2024-02-17,0.009326994859701855,-0.0035935597322305744
2024-02-18,0.030970616113672973,0.03659399635109625
2024-02-19,0.026846610190891074,0.027691857927361254
2024-02-20,-0.01680519758000944,-0.00962543458457328
2024-02-21,-0.022496559081126966,-0.020621532593446436
2024-02-22,0.01217429029847628,-0.005958504987335162
2024-02-23,-0.0033533079472098173,-0.009600035187865247
2024-02-24,0.031224200744165046,0.014572726731828299
2024-02-25,0.02000139509633751,0.009808596659766161
2024-02-26,0.02323482879667445,0.027814224085313078
2024-02-27,0.009066440125205005,0.044935564152852804
2024-02-28,0.01133347572244102,0.09299906193689146
2024-02-29,0.014049641169879145,-0.0037129709593288294
2024-03-01,0.04943601061425594,0.1228215236399548
2024-03-02,0.05089162983834865,0.05719674459845573
2024-03-03,-0.006903011093396911,0.030607026448879478
2024-03-04,0.018497573051378675,0.06099034396996634
2024-03-05,-0.05579796961799003,-0.03331044850778017
2024-03-06,0.05806861518759702,0.05439972533338915
2024-03-07,0.023395802824301475,0.0093765589364007
2024-03-08,-0.0008201336050299737,0.07253722387956242
2024-03-09,0.03330840818359341,0.014099488651459637
2024-03-10,0.0077037854338828276,-0.021198655117507306
2024-03-11,0.03219864376666842,0.029289646080889742
2024-03-12,0.00886767275908112,-0.016915324178381465
2024-03-13,0.013550065429542827,0.028353464494030697
2024-03-14,-0.018515889153737447,0.023088848307326548
2024-03-15,-0.04069038147596442,-0.03325286097106907
2024-03-16,-0.04069020773021827,-0.06280959012406381
2024-03-17,0.010936224531991575,0.024759076288892908
2024-03-18,-0.006671372069867585,-0.014781667843081566
2024-03-19,-0.007518289575894632,-0.010996825691127353
2024-03-20,0.00489664645896783,0.009179174867794137
2024-03-21,-0.005735351942985215,-0.0026662177898509032
2024-03-22,-0.0007809597026103662,0.00026366296725366866
2024-03-23,-0.0005834139077575459,-0.003258658301288616
2024-03-24,0.0041127154183125125,0.002762609806737647
2024-03-25,0.010333099271437779,0.011704711098859472
2024-03-26,0.005199736445631222,0.004677310511319346
2024-03-27,-0.005057267511849525,0.004609827140584132
2024-03-28,0.0016138854107751372,0.003634293495043966
2024-03-29,0.0004483571833144379,8.155141560252033e-05
2024-03-30,-0.0074735752970895,-0.0005555616847509196
2024-03-31,0.013461070625484609,0.01988054275931897
2024-04-01,-0.019274254048959823,-0.0181034827655064
2024-04-02,-0.027853632008550604,-0.02229456797519123
2024-04-03,-0.00309171918368194,-0.009036889691126655
2024-04-04,-0.0010058698711309124,0.005107985840118305
2024-04-05,-0.0018374146402545682,-7.212200580591023e-05
2024-04-06,0.0034060651795039844,0.00677302052604091
2024-04-07,0.0026590602134018053,0.005810075939994375
2024-04-08,0.0018566449695404206,0.0020795457907990243
2024-04-09,-0.014102927415539382,-0.009995423762206267
2024-04-10,0.0003290234013049159,0.009666070919739077
2024-04-11,-0.0032336597334252084,-0.007869643625063413
2024-04-12,-0.030225342285895546,-0.02196115981572036
2024-04-13,-0.013234136609760094,-0.008605073811351572
2024-04-14,0.0030920644710154222,0.006386237253027405
2024-04-15,-6.0010827353380755e-05,-0.005247169290251314
2024-04-16,0.00034663446898645456,-2.7083333333333332e-05
2024-04-17,-0.0014146520568421477,0.0
2024-04-18,0.002046743718449302,0.0
2024-04-19,6.841947082017141e-05,0.0
2024-04-20,-0.00014365603275676283,0.004759549585625468
2024-04-21,0.0003316904324857756,-0.0014800045796368084
2024-04-22,0.005261717962234609,0.007111834424511305
2024-04-23,-0.0034897156477657594,0.01183475756593983
2024-04-24,-0.036198949202140465,-0.03690232453017489
2024-04-25,0.004391210940790403,0.00578218368585614
2024-04-26,-0.020669908132821973,-0.023946124222422604
2024-04-27,0.007533395276839692,0.007941167233839955
2024-04-28,-0.011435268734042754,-0.0029817525608252407
2024-04-29,-0.007328301250727994,-0.00045187722548405455
2024-04-30,-0.05221995233003078,-0.04133215822256288
2024-05-01,0.008282739956662323,0.012111474158785964
2024-05-02,0.014685671686393948,0.011606934686846674
2024-05-03,0.028643742175494608,0.024033732287821782
2024-05-04,-3.2935889960293356e-05,0.009867055782277931
2024-05-05,0.015278851988118786,0.003240663851055042
2024-05-06,-0.01979358981090388,-0.011772983214003042
2024-05-07,-0.021374019223134838,-0.031172740407702248
2024-05-08,-0.002910905142801629,-0.0294155368701509
2024-05-09,0.037293671435475136,0.030452674930034257
2024-05-10,-0.0386690295293928,-0.03424843577121872
2024-05-11,-0.0002762448902182872,0.0018487221059635215
2024-05-12,-0.006782032425195763,-0.002860859274483339
2024-05-13,-0.011043088272467333,0.0037560409910073777
2024-05-14,-0.0294076604963195,-0.01752237711224629
2024-05-15,0.05382121598378351,0.03203463551679335
2024-05-16,-0.005730036125523124,-0.009889029879373297
2024-05-17,0.029264394809776596,0.019057048400950703
2024-05-18,0.00243649349366176,-0.003581979286297698
2024-05-19,-0.03991477052704672,-0.031064899352587227
2024-05-20,0.09189137142351154,0.10860505194735667
2024-05-21,0.004647022525609724,0.028884401052003
2024-05-22,-0.009429737156665419,-0.0243023529998929
2024-05-23,-0.009848208158794511,0.0009453582376735411
2024-05-24,0.014707529240201415,-0.007073540860823997
2024-05-25,0.013078419450481186,0.02309497863194729
2024-05-26,-0.007450124019853462,-0.003507869336434571
2024-05-27,0.028759942001472662,0.045465519211569605
2024-05-28,-0.010944730970042274,-0.002461648518109024
2024-05-29,-0.015086797834977756,-0.03293193275981732
2024-05-30,0.003667230255592872,-0.01333018147312016
2024-05-31,0.001411791443560748,0.0031369091797802794
2024-06-01,0.012778930609191757,-0.0004252801203835025
2024-06-02,0.0006884808604882751,-0.009316231320238465
2024-06-03,0.008833333478158222,0.006511790020407318
2024-06-04,0.012456422298260236,0.012146210552358315
2024-06-05,0.008704223174266274,0.004327561400260393
2024-06-06,-0.00888281562525804,-0.002104015436306194
2024-06-07,-0.05431835072807211,-0.03194499453992075
2024-06-08,-0.014629001009843942,-0.011301029355068616
2024-06-09,0.005081965533829258,-0.00034800621421263725
2024-06-10,-0.007216185112605411,-0.00914552631639177
2024-06-11,-0.0073645484317766555,-0.003259580692699101
2024-06-12,0.002548808648853465,0.0010859879032258024
2024-06-13,-0.0048109178189885875,-2.7083333333333332e-05
2024-06-14,-0.0013454640941032896,0.0
2024-06-15,0.0004250194124075757,0.0
2024-06-16,-0.0003406498529642486,0.0
2024-06-17,-0.006516801588931736,0.0
2024-06-18,-0.00239280330257602,0.0
2024-06-19,0.00010185765176460053,0.002738749199414425
