日期时间(北京),开盘,最高,最低,收盘
2023-01-01 00:00:00,1202.59,1206.00,1198.35,1202.74
2023-01-01 04:00:00,1202.74,1203.92,1192.05,1196.10
2023-01-01 08:00:00,1196.10,1196.98,1191.36,1194.05
2023-01-01 12:00:00,1194.05,1195.84,1190.80,1195.07
2023-01-01 16:00:00,1195.07,1197.68,1193.56,1196.40
2023-01-01 20:00:00,1196.40,1198.61,1192.99,1196.52
2023-01-02 00:00:00,1196.51,1204.67,1195.50,1201.47
2023-01-02 04:00:00,1201.47,1204.79,1198.71,1199.96
2023-01-02 08:00:00,1199.96,1203.32,1191.50,1201.42
2023-01-02 12:00:00,1201.43,1222.00,1199.12,1212.82
2023-01-02 16:00:00,1212.83,1225.00,1212.14,1216.72
2023-01-02 20:00:00,1216.71,1220.99,1213.30,1218.50
2023-01-03 00:00:00,1218.49,1219.39,1215.03,1218.49
2023-01-03 04:00:00,1218.50,1225.00,1210.00,1213.23
2023-01-03 08:00:00,1213.24,1216.28,1210.64,1215.19
2023-01-03 12:00:00,1215.18,1219.50,1212.57,1215.85
2023-01-03 16:00:00,1215.86,1218.20,1213.32,1214.39
2023-01-03 20:00:00,1214.39,1218.76,1205.00,1211.40
2023-01-04 00:00:00,1211.39,1212.40,1203.05,1208.92
2023-01-04 04:00:00,1208.93,1217.04,1208.86,1214.23
2023-01-04 08:00:00,1214.22,1258.53,1212.16,1250.33
2023-01-04 12:00:00,1250.33,1254.99,1247.08,1251.77
2023-01-04 16:00:00,1251.78,1261.05,1248.13,1251.16
2023-01-04 20:00:00,1251.17,1259.02,1238.61,1255.90
2023-01-05 00:00:00,1255.91,1275.00,1250.57,1254.14
2023-01-05 04:00:00,1254.14,1257.83,1243.04,1256.39
2023-01-05 08:00:00,1256.39,1260.00,1251.51,1252.59
2023-01-05 12:00:00,1252.59,1254.76,1247.13,1250.91
2023-01-05 16:00:00,1250.91,1255.90,1245.00,1255.34
2023-01-05 20:00:00,1255.35,1255.65,1242.22,1248.72
2023-01-06 00:00:00,1248.72,1254.92,1246.34,1253.22
2023-01-06 04:00:00,1253.22,1254.04,1247.38,1251.08
2023-01-06 08:00:00,1251.08,1258.98,1247.40,1250.56
2023-01-06 12:00:00,1250.57,1251.78,1245.02,1247.45
2023-01-06 16:00:00,1247.45,1249.89,1235.00,1243.20
2023-01-06 20:00:00,1243.20,1267.65,1233.00,1262.48
2023-01-07 00:00:00,1262.48,1277.77,1259.51,1272.76
2023-01-07 04:00:00,1272.77,1275.90,1264.50,1268.54
2023-01-07 08:00:00,1268.54,1270.66,1264.50,1266.05
2023-01-07 12:00:00,1266.04,1266.40,1261.03,1266.00
2023-01-07 16:00:00,1266.00,1266.42,1262.13,1263.12
2023-01-07 20:00:00,1263.11,1265.15,1260.53,1264.50
2023-01-08 00:00:00,1264.50,1265.68,1261.27,1264.81
2023-01-08 04:00:00,1264.82,1267.93,1260.67,1263.65
2023-01-08 08:00:00,1263.64,1264.13,1256.30,1262.36
2023-01-08 12:00:00,1262.36,1263.97,1261.53,1262.84
2023-01-08 16:00:00,1262.85,1265.93,1260.62,1260.83
2023-01-08 20:00:00,1260.84,1275.50,1260.43,1274.01
2023-01-09 00:00:00,1274.01,1280.00,1260.94,1264.40
