日期时间(北京),开盘,最高,最低,收盘
2023-01-01 00:00:00,246.830,247.220,246.010,246.790
2023-01-01 04:00:00,246.790,247.350,245.560,246.110
2023-01-01 08:00:00,246.110,246.590,245.020,245.150
2023-01-01 12:00:00,245.150,245.220,243.300,243.910
2023-01-01 16:00:00,243.910,244.540,243.250,244.300
2023-01-01 20:00:00,244.300,244.670,243.840,244.480
2023-01-02 00:00:00,244.490,245.650,244.260,245.130
2023-01-02 04:00:00,245.130,245.810,243.540,244.360
2023-01-02 08:00:00,244.350,244.480,240.400,243.670
2023-01-02 12:00:00,243.670,247.000,242.820,246.260
2023-01-02 16:00:00,246.260,247.880,246.060,246.720
2023-01-02 20:00:00,246.730,247.470,245.840,246.850
2023-01-03 00:00:00,246.840,247.050,246.040,246.500
2023-01-03 04:00:00,246.510,247.730,244.950,245.070
2023-01-03 08:00:00,245.060,245.970,244.630,245.710
2023-01-03 12:00:00,245.720,246.900,245.100,246.140
2023-01-03 16:00:00,246.140,246.490,245.200,245.480
2023-01-03 20:00:00,245.470,246.260,244.020,245.280
2023-01-04 00:00:00,245.270,245.840,244.300,245.190
2023-01-04 04:00:00,245.180,246.190,245.030,245.970
2023-01-04 08:00:00,245.970,258.710,245.470,257.020
2023-01-04 12:00:00,257.020,257.270,253.590,255.030
2023-01-04 16:00:00,255.020,256.140,253.860,254.750
2023-01-04 20:00:00,254.750,257.300,253.780,256.830
2023-01-05 00:00:00,256.840,260.900,255.820,257.530
2023-01-05 04:00:00,257.540,259.150,254.700,258.540
2023-01-05 08:00:00,258.550,258.870,256.640,257.570
2023-01-05 12:00:00,257.570,258.900,256.240,257.360
2023-01-05 16:00:00,257.360,257.500,255.290,256.920
2023-01-05 20:00:00,256.910,258.000,255.000,256.540
2023-01-06 00:00:00,256.550,258.220,255.930,257.500
2023-01-06 04:00:00,257.500,257.930,255.590,256.440
2023-01-06 08:00:00,256.430,258.660,255.840,257.570
2023-01-06 12:00:00,257.570,257.900,255.100,256.190
2023-01-06 16:00:00,256.190,257.060,255.170,256.230
2023-01-06 20:00:00,256.230,259.700,253.950,258.880
2023-01-07 00:00:00,258.880,260.450,257.850,259.940
2023-01-07 04:00:00,259.930,260.500,258.400,259.690
2023-01-07 08:00:00,259.690,264.000,259.210,261.910
2023-01-07 12:00:00,261.920,262.170,260.390,260.840
2023-01-07 16:00:00,260.850,261.140,260.390,260.540
2023-01-07 20:00:00,260.540,261.000,259.590,260.860
2023-01-08 00:00:00,260.870,261.580,260.300,261.450
2023-01-08 04:00:00,261.440,261.620,260.410,261.110
2023-01-08 08:00:00,261.100,261.690,259.830,260.740
2023-01-08 12:00:00,260.750,261.220,260.540,260.740
2023-01-08 16:00:00,260.750,261.440,260.440,260.790
2023-01-08 20:00:00,260.790,267.830,260.530,266.890
2023-01-09 00:00:00,266.900,268.840,263.560,267.200
