日期时间(北京),开盘,最高,最低,收盘
2023-01-01 00:00:00,16586.10,16609.30,16562.00,16564.30
2023-01-01 04:00:00,16564.30,16569.70,16461.80,16537.60
2023-01-01 08:00:00,16537.50,16557.10,16504.00,16529.30
2023-01-01 12:00:00,16529.20,16545.70,16488.00,16519.60
2023-01-01 16:00:00,16519.50,16549.80,16496.80,16549.80
2023-01-01 20:00:00,16549.80,16565.90,16524.60,16553.10
2023-01-02 00:00:00,16553.00,16615.80,16552.60,16596.10
2023-01-02 04:00:00,16596.10,16618.80,16579.10,16610.30
2023-01-02 08:00:00,16610.40,16700.70,16541.20,16654.60
2023-01-02 12:00:00,16654.70,16767.80,16612.80,16712.50
2023-01-02 16:00:00,16712.60,16764.00,16696.00,16728.50
2023-01-02 20:00:00,16728.40,16744.80,16665.00,16729.20
2023-01-03 00:00:00,16729.20,16732.90,16702.60,16730.50
2023-01-03 04:00:00,16730.50,16799.00,16650.00,16666.00
2023-01-03 08:00:00,16665.90,16699.70,16639.50,16684.50
2023-01-03 12:00:00,16684.40,16774.00,16675.20,16723.10
2023-01-03 16:00:00,16723.10,16750.50,16691.70,16714.20
2023-01-03 20:00:00,16714.20,16764.90,16610.00,16670.80
2023-01-04 00:00:00,16670.90,16680.10,16600.30,16637.70
2023-01-04 04:00:00,16637.60,16688.20,16636.00,16667.20
2023-01-04 08:00:00,16667.30,16870.00,16645.70,16855.90
2023-01-04 12:00:00,16855.90,16904.40,16832.30,16862.50
2023-01-04 16:00:00,16862.50,16913.60,16824.50,16826.80
2023-01-04 20:00:00,16826.70,16852.10,16759.30,16846.50
2023-01-05 00:00:00,16846.50,16984.60,16777.70,16835.90
2023-01-05 04:00:00,16835.90,16860.90,16766.00,16842.10
2023-01-05 08:00:00,16842.20,16869.00,16800.00,16819.00
2023-01-05 12:00:00,16819.00,16840.70,16782.40,16816.10
2023-01-05 16:00:00,16816.10,16830.00,16775.10,16827.00
2023-01-05 20:00:00,16827.00,16872.80,16740.40,16836.60
